"date","nhs_region","variant","cases"
"2022-05-29","East of England","VOC-21NOV-01",0
"2022-05-29","East of England","VUI-22JAN-01",0
"2022-05-29","London","Unclassified",0
"2022-05-29","London","V-22APR-03",0
"2022-05-29","London","V-22APR-04",0
"2022-05-29","London","VOC-21NOV-01",0
"2022-05-29","London","VUI-22JAN-01",0
"2022-05-29","Midlands","Undetermined",0
"2022-05-29","Midlands","V-22APR-03",0
"2022-05-29","Midlands","V-22APR-04",0
"2022-05-29","Midlands","VUI-22JAN-01",0
"2022-05-29","North East and Yorkshire","Undetermined",0
"2022-05-29","North East and Yorkshire","V-22APR-03",0
"2022-05-29","North East and Yorkshire","V-22APR-04",0
"2022-05-29","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-29","North West","V-22APR-03",0
"2022-05-29","North West","V-22APR-04",0
"2022-05-29","North West","VOC-21NOV-01",0
"2022-05-29","North West","VUI-22JAN-01",0
"2022-05-29","South East","Undetermined",0
"2022-05-29","South East","V-22APR-03",0
"2022-05-29","South East","V-22APR-04",0
"2022-05-29","South East","VUI-22JAN-01",0
"2022-05-29","South West","Unclassified",0
"2022-05-29","South West","Undetermined",0
"2022-05-29","South West","V-22APR-03",0
"2022-05-29","South West","V-22APR-04",0
"2022-05-29","South West","VUI-22JAN-01",0
"2022-05-30","East of England","Undetermined",0
"2022-05-30","East of England","V-22APR-03",0
"2022-05-30","East of England","V-22APR-04",0
"2022-05-30","East of England","VUI-22JAN-01",0
"2022-05-30","London","Unclassified",0
"2022-05-30","London","Undetermined",0
"2022-05-30","London","V-22APR-03",0
"2022-05-30","London","V-22APR-04",0
"2022-05-30","London","VOC-21NOV-01",0
"2022-05-30","London","VUI-22JAN-01",0
"2022-05-30","Midlands","Undetermined",0
"2022-05-30","Midlands","V-22APR-03",0
"2022-05-30","Midlands","V-22APR-04",0
"2022-05-30","Midlands","VOC-21NOV-01",0
"2022-05-30","Midlands","VUI-22JAN-01",0
"2022-05-30","North East and Yorkshire","Unclassified",0
"2022-05-30","North East and Yorkshire","V-22APR-03",0
"2022-05-30","North East and Yorkshire","V-22APR-04",0
"2022-05-30","North East and Yorkshire","VOC-21NOV-01",0
"2022-05-30","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-30","North West","V-22APR-03",0
"2022-05-30","North West","V-22APR-04",0
"2022-05-30","North West","VUI-22JAN-01",0
"2022-05-30","South East","Unclassified",0
"2022-05-30","South East","V-22APR-03",0
"2022-05-30","South East","V-22APR-04",0
"2022-05-30","South East","VOC-21NOV-01",0
"2022-05-30","South East","VUI-22JAN-01",0
"2022-05-30","South West","Unclassified",0
"2022-05-30","South West","V-22APR-03",0
"2022-05-30","South West","V-22APR-04",0
"2022-05-30","South West","VUI-22JAN-01",0
"2022-05-31","East of England","Unclassified",0
"2022-05-31","East of England","V-22APR-03",0
"2022-05-31","East of England","V-22APR-04",0
"2022-05-31","East of England","VOC-21NOV-01",0
"2022-05-31","East of England","VUI-22JAN-01",0
"2022-05-31","London","Unclassified",0
"2022-05-31","London","V-22APR-03",0
"2022-05-31","London","V-22APR-04",0
"2022-05-31","London","VOC-21NOV-01",0
"2022-05-31","London","VUI-22JAN-01",0
"2022-05-31","Midlands","Unclassified",0
"2022-05-31","Midlands","V-22APR-03",0
"2022-05-31","Midlands","V-22APR-04",0
"2022-05-31","Midlands","VOC-21NOV-01",0
"2022-05-31","Midlands","VUI-22JAN-01",0
"2022-05-31","North East and Yorkshire","Undetermined",0
"2022-05-31","North East and Yorkshire","V-22APR-03",0
"2022-05-31","North East and Yorkshire","V-22APR-04",0
"2022-05-31","North East and Yorkshire","VUI-22JAN-01",0
"2022-05-31","North West","Unclassified",0
"2022-05-31","North West","V-22APR-03",0
"2022-05-31","North West","V-22APR-04",0
"2022-05-31","North West","VOC-21NOV-01",0
"2022-05-31","North West","VUI-22JAN-01",0
"2022-05-31","South East","Undetermined",0
"2022-05-31","South East","V-22APR-03",0
"2022-05-31","South East","V-22APR-04",0
"2022-05-31","South East","VUI-22JAN-01",0
"2022-05-31","South West","V-22APR-03",0
"2022-05-31","South West","V-22APR-04",0
"2022-05-31","South West","VOC-21NOV-01",0
"2022-05-31","South West","VUI-22JAN-01",0
"2022-06-01","East of England","Undetermined",0
"2022-06-01","East of England","V-22APR-03",0
"2022-06-01","East of England","V-22APR-04",0
"2022-06-01","East of England","VUI-22JAN-01",0
"2022-06-01","London","Unclassified",0
"2022-06-01","London","V-22APR-03",0
"2022-06-01","London","V-22APR-04",0
"2022-06-01","London","VUI-22JAN-01",0
"2022-06-01","Midlands","Unclassified",0
"2022-06-01","Midlands","V-22APR-03",0
"2022-06-01","Midlands","V-22APR-04",0
"2022-06-01","Midlands","VUI-22JAN-01",0
"2022-06-01","North East and Yorkshire","V-22APR-03",0
"2022-06-01","North East and Yorkshire","V-22APR-04",0
"2022-06-01","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-01","North West","V-22APR-03",0
"2022-06-01","North West","V-22APR-04",0
"2022-06-01","North West","VUI-22JAN-01",0
"2022-06-01","South East","Unclassified",0
"2022-06-01","South East","Undetermined",0
"2022-06-01","South East","V-22APR-03",0
"2022-06-01","South East","V-22APR-04",0
"2022-06-01","South East","VOC-21NOV-01",0
"2022-06-01","South East","VUI-22JAN-01",0
"2022-06-01","South West","V-22APR-03",0
"2022-06-01","South West","V-22APR-04",0
"2022-06-01","South West","VOC-21NOV-01",0
"2022-06-01","South West","VUI-22JAN-01",0
"2022-06-02","East of England","V-22APR-03",0
"2022-06-02","East of England","V-22APR-04",0
"2022-06-02","East of England","VUI-22JAN-01",0
"2022-06-02","London","V-22APR-03",0
"2022-06-02","London","V-22APR-04",0
"2022-06-02","London","VUI-22JAN-01",0
"2022-06-02","Midlands","V-22APR-03",0
"2022-06-02","Midlands","V-22APR-04",0
"2022-06-02","Midlands","VUI-22JAN-01",0
"2022-06-02","North East and Yorkshire","Undetermined",0
"2022-06-02","North East and Yorkshire","V-22APR-03",0
"2022-06-02","North East and Yorkshire","V-22APR-04",0
"2022-06-02","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-02","North West","Unclassified",0
"2022-06-02","North West","V-22APR-03",0
"2022-06-02","North West","V-22APR-04",0
"2022-06-02","North West","VUI-22JAN-01",0
"2022-06-02","South East","V-22APR-03",0
"2022-06-02","South East","V-22APR-04",0
"2022-06-02","South East","VUI-22JAN-01",0
"2022-06-02","South West","V-22APR-03",0
"2022-06-02","South West","V-22APR-04",0
"2022-06-02","South West","VUI-22JAN-01",0
"2022-06-03","East of England","Unclassified",0
"2022-06-03","East of England","V-22APR-03",0
"2022-06-03","East of England","V-22APR-04",0
"2022-06-03","East of England","VUI-22JAN-01",0
"2022-06-03","London","Unclassified",0
"2022-06-03","London","Undetermined",0
"2022-06-03","London","V-22APR-03",0
"2022-06-03","London","V-22APR-04",0
"2022-06-03","London","VOC-21NOV-01",0
"2022-06-03","London","VUI-22JAN-01",0
"2022-06-03","Midlands","Unclassified",0
"2022-06-03","Midlands","Undetermined",0
"2022-06-03","Midlands","V-22APR-03",0
"2022-06-03","Midlands","V-22APR-04",0
"2022-06-03","Midlands","VUI-22JAN-01",0
"2022-06-03","North East and Yorkshire","Undetermined",0
"2022-06-03","North East and Yorkshire","V-22APR-03",0
"2022-06-03","North East and Yorkshire","V-22APR-04",0
"2022-06-03","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-03","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-03","North West","Undetermined",0
"2022-06-03","North West","V-22APR-03",0
"2022-06-03","North West","V-22APR-04",0
"2022-06-03","North West","VUI-22JAN-01",0
"2022-06-03","South East","V-22APR-03",0
"2022-06-03","South East","V-22APR-04",0
"2022-06-03","South East","VOC-21NOV-01",0
"2022-06-03","South East","VUI-22JAN-01",0
"2022-06-03","South West","V-22APR-03",0
"2022-06-03","South West","V-22APR-04",0
"2022-06-03","South West","VUI-22JAN-01",0
"2022-06-04","East of England","Undetermined",0
"2022-06-04","East of England","V-22APR-03",0
"2022-06-04","East of England","V-22APR-04",0
"2022-06-04","East of England","VOC-21NOV-01",0
"2022-06-04","East of England","VUI-22JAN-01",0
"2022-06-04","London","Unclassified",0
"2022-06-04","London","V-22APR-03",0
"2022-06-04","London","V-22APR-04",0
"2022-06-04","London","VOC-21NOV-01",0
"2022-06-04","London","VUI-22JAN-01",0
"2022-06-04","Midlands","Undetermined",0
"2022-06-04","Midlands","V-22APR-03",0
"2022-06-04","Midlands","V-22APR-04",0
"2022-06-04","Midlands","V-22OCT-01",0
"2022-06-04","Midlands","VOC-21NOV-01",0
"2022-06-04","Midlands","VUI-22JAN-01",0
"2022-06-04","North East and Yorkshire","Unclassified",0
"2022-06-04","North East and Yorkshire","Undetermined",0
"2022-06-04","North East and Yorkshire","V-22APR-03",0
"2022-06-04","North East and Yorkshire","V-22APR-04",0
"2022-06-04","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-04","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-04","North West","Unclassified",0
"2022-06-04","North West","V-22APR-03",0
"2022-06-04","North West","V-22APR-04",0
"2022-06-04","North West","VOC-21NOV-01",0
"2022-06-04","North West","VUI-22JAN-01",0
"2022-06-04","South East","Unclassified",0
"2022-06-04","South East","Undetermined",0
"2022-06-04","South East","V-22APR-03",0
"2022-06-04","South East","V-22APR-04",0
"2022-06-04","South East","VOC-21NOV-01",0
"2022-06-04","South East","VUI-22JAN-01",0
"2022-06-04","South West","Undetermined",0
"2022-06-04","South West","V-22APR-03",0
"2022-06-04","South West","V-22APR-04",0
"2022-06-04","South West","VUI-22JAN-01",0
"2022-06-05","East of England","Undetermined",0
"2022-06-05","East of England","V-22APR-03",0
"2022-06-05","East of England","V-22APR-04",0
"2022-06-05","East of England","VUI-22JAN-01",0
"2022-06-05","London","Undetermined",0
"2022-06-05","London","V-22APR-03",0
"2022-06-05","London","V-22APR-04",0
"2022-06-05","London","VUI-22JAN-01",0
"2022-06-05","Midlands","V-22APR-03",0
"2022-06-05","Midlands","V-22APR-04",0
"2022-06-05","Midlands","VUI-22JAN-01",0
"2022-06-05","North East and Yorkshire","Unclassified",0
"2022-06-05","North East and Yorkshire","Undetermined",0
"2022-06-05","North East and Yorkshire","V-22APR-03",0
"2022-06-05","North East and Yorkshire","V-22APR-04",0
"2022-06-05","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-05","North West","Undetermined",0
"2022-06-05","North West","V-22APR-03",0
"2022-06-05","North West","V-22APR-04",0
"2022-06-05","North West","VUI-22JAN-01",0
"2022-06-05","South East","Unclassified",0
"2022-06-05","South East","Undetermined",0
"2022-06-05","South East","V-22APR-03",0
"2022-06-05","South East","V-22APR-04",0
"2022-06-05","South East","VUI-22JAN-01",0
"2022-06-05","South West","Undetermined",0
"2022-06-05","South West","V-22APR-03",0
"2022-06-05","South West","V-22APR-04",0
"2022-06-05","South West","VOC-21APR-02",0
"2022-06-05","South West","VUI-22JAN-01",0
"2022-06-06","East of England","Unclassified",0
"2022-06-06","East of England","V-22APR-03",0
"2022-06-06","East of England","V-22APR-04",0
"2022-06-06","East of England","VOC-21NOV-01",0
"2022-06-06","East of England","VUI-22JAN-01",0
"2022-06-06","London","Unclassified",0
"2022-06-06","London","Undetermined",0
"2022-06-06","London","V-22APR-03",0
"2022-06-06","London","V-22APR-04",0
"2022-06-06","London","VUI-22JAN-01",0
"2022-06-06","Midlands","Unclassified",0
"2022-06-06","Midlands","Undetermined",0
"2022-06-06","Midlands","V-22APR-03",0
"2022-06-06","Midlands","V-22APR-04",0
"2022-06-06","Midlands","VOC-21NOV-01",0
"2022-06-06","Midlands","VUI-22JAN-01",0
"2022-06-06","North East and Yorkshire","Unclassified",0
"2022-06-06","North East and Yorkshire","Undetermined",0
"2022-06-06","North East and Yorkshire","V-22APR-03",0
"2022-06-06","North East and Yorkshire","V-22APR-04",0
"2022-06-06","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-06","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-06","North West","Undetermined",0
"2022-06-06","North West","V-22APR-03",0
"2022-06-06","North West","V-22APR-04",0
"2022-06-06","North West","VOC-21NOV-01",0
"2022-06-06","North West","VUI-22JAN-01",0
"2022-06-06","South East","Unclassified",0
"2022-06-06","South East","Undetermined",0
"2022-06-06","South East","V-22APR-03",0
"2022-06-06","South East","V-22APR-04",0
"2022-06-06","South East","VUI-22JAN-01",0
"2022-06-06","South West","Unclassified",0
"2022-06-06","South West","Undetermined",0
"2022-06-06","South West","V-22APR-03",0
"2022-06-06","South West","V-22APR-04",0
"2022-06-06","South West","VUI-22JAN-01",0
"2022-06-07","East of England","Undetermined",0
"2022-06-07","East of England","V-22APR-03",0
"2022-06-07","East of England","V-22APR-04",0
"2022-06-07","East of England","VOC-21NOV-01",0
"2022-06-07","East of England","VUI-22JAN-01",0
"2022-06-07","London","Undetermined",0
"2022-06-07","London","V-22APR-03",0
"2022-06-07","London","V-22APR-04",0
"2022-06-07","London","VOC-21NOV-01",0
"2022-06-07","London","VUI-22JAN-01",0
"2022-06-07","Midlands","Unclassified",0
"2022-06-07","Midlands","Undetermined",0
"2022-06-07","Midlands","V-22APR-03",0
"2022-06-07","Midlands","V-22APR-04",0
"2022-06-07","Midlands","VUI-22JAN-01",0
"2022-06-07","North East and Yorkshire","Unclassified",0
"2022-06-07","North East and Yorkshire","Undetermined",0
"2022-06-07","North East and Yorkshire","V-22APR-03",0
"2022-06-07","North East and Yorkshire","V-22APR-04",0
"2022-06-07","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-07","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-07","North West","Unclassified",0
"2022-06-07","North West","Undetermined",0
"2022-06-07","North West","V-22APR-03",0
"2022-06-07","North West","V-22APR-04",0
"2022-06-07","North West","VOC-21NOV-01",0
"2022-06-07","North West","VUI-22JAN-01",0
"2022-06-07","South East","Undetermined",0
"2022-06-07","South East","V-22APR-03",0
"2022-06-07","South East","V-22APR-04",0
"2022-06-07","South East","VUI-22JAN-01",0
"2022-06-07","South West","Unclassified",0
"2022-06-07","South West","Undetermined",0
"2022-06-07","South West","V-22APR-03",0
"2022-06-07","South West","V-22APR-04",0
"2022-06-07","South West","VUI-22JAN-01",0
"2022-06-08","East of England","Undetermined",0
"2022-06-08","East of England","V-22APR-03",0
"2022-06-08","East of England","V-22APR-04",0
"2022-06-08","East of England","VUI-22JAN-01",0
"2022-06-08","London","Undetermined",0
"2022-06-08","London","V-22APR-03",0
"2022-06-08","London","V-22APR-04",0
"2022-06-08","London","VOC-21NOV-01",0
"2022-06-08","London","VUI-22JAN-01",0
"2022-06-08","Midlands","Unclassified",0
"2022-06-08","Midlands","Undetermined",0
"2022-06-08","Midlands","V-22APR-03",0
"2022-06-08","Midlands","V-22APR-04",0
"2022-06-08","Midlands","VOC-21NOV-01",0
"2022-06-08","Midlands","VUI-22JAN-01",0
"2022-06-08","North East and Yorkshire","Unclassified",0
"2022-06-08","North East and Yorkshire","Undetermined",0
"2022-06-08","North East and Yorkshire","V-22APR-03",0
"2022-06-08","North East and Yorkshire","V-22APR-04",0
"2022-06-08","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-08","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-08","North West","Unclassified",0
"2022-06-08","North West","Undetermined",0
"2022-06-08","North West","V-22APR-03",0
"2022-06-08","North West","V-22APR-04",0
"2022-06-08","North West","VUI-22JAN-01",0
"2022-06-08","South East","Unclassified",0
"2022-06-08","South East","Undetermined",0
"2022-06-08","South East","V-22APR-03",0
"2022-06-08","South East","V-22APR-04",0
"2022-06-08","South East","VUI-22JAN-01",0
"2022-06-08","South West","Unclassified",0
"2022-06-08","South West","Undetermined",0
"2022-06-08","South West","V-22APR-03",0
"2022-06-08","South West","V-22APR-04",0
"2022-06-08","South West","VUI-22JAN-01",0
"2022-06-09","East of England","Unclassified",0
"2022-06-09","East of England","Undetermined",0
"2022-06-09","East of England","V-22APR-03",0
"2022-06-09","East of England","V-22APR-04",0
"2022-06-09","East of England","VUI-22JAN-01",0
"2022-06-09","London","Undetermined",0
"2022-06-09","London","V-22APR-03",0
"2022-06-09","London","V-22APR-04",0
"2022-06-09","London","VOC-21NOV-01",0
"2022-06-09","London","VUI-22JAN-01",0
"2022-06-09","Midlands","Undetermined",0
"2022-06-09","Midlands","V-22APR-03",0
"2022-06-09","Midlands","V-22APR-04",0
"2022-06-09","Midlands","VOC-21NOV-01",0
"2022-06-09","Midlands","VUI-22JAN-01",0
"2022-06-09","North East and Yorkshire","Unclassified",0
"2022-06-09","North East and Yorkshire","Undetermined",0
"2022-06-09","North East and Yorkshire","V-22APR-03",0
"2022-06-09","North East and Yorkshire","V-22APR-04",0
"2022-06-09","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-09","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-09","North West","Unclassified",0
"2022-06-09","North West","Undetermined",0
"2022-06-09","North West","V-22APR-03",0
"2022-06-09","North West","V-22APR-04",0
"2022-06-09","North West","VUI-22JAN-01",0
"2022-06-09","South East","Unclassified",0
"2022-06-09","South East","Undetermined",0
"2022-06-09","South East","V-22APR-03",0
"2022-06-09","South East","V-22APR-04",0
"2022-06-09","South East","VOC-21APR-02",0
"2022-06-09","South East","VUI-22JAN-01",0
"2022-06-09","South West","Unclassified",0
"2022-06-09","South West","Undetermined",0
"2022-06-09","South West","V-22APR-03",0
"2022-06-09","South West","V-22APR-04",0
"2022-06-09","South West","VUI-22JAN-01",0
"2022-06-10","East of England","Unclassified",0
"2022-06-10","East of England","Undetermined",0
"2022-06-10","East of England","V-22APR-03",0
"2022-06-10","East of England","V-22APR-04",0
"2022-06-10","East of England","VUI-22JAN-01",0
"2022-06-10","London","Unclassified",0
"2022-06-10","London","Undetermined",0
"2022-06-10","London","V-22APR-03",0
"2022-06-10","London","V-22APR-04",0
"2022-06-10","London","VOC-21NOV-01",0
"2022-06-10","London","VUI-22JAN-01",0
"2022-06-10","Midlands","Undetermined",0
"2022-06-10","Midlands","V-22APR-03",0
"2022-06-10","Midlands","V-22APR-04",0
"2022-06-10","Midlands","VOC-21NOV-01",0
"2022-06-10","Midlands","VUI-22JAN-01",0
"2022-06-10","North East and Yorkshire","Unclassified",0
"2022-06-10","North East and Yorkshire","Undetermined",0
"2022-06-10","North East and Yorkshire","V-22APR-03",0
"2022-06-10","North East and Yorkshire","V-22APR-04",0
"2022-06-10","North East and Yorkshire","VOC-21NOV-01",0
"2022-06-10","North East and Yorkshire","VUI-22JAN-01",0
"2022-06-10","North West","Unclassified",0
"2022-06-10","North West","Undetermined",0
"2022-06-10","North West","V-22APR-03",0
